current node = 19,op = LOADB,unmapped nodes = 28,mapped nodes = 0,freeMemNodes = 48,unmappedMemNodes = 5,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader.preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 48
current node = 22,op = CMERGE,unmapped nodes = 27,mapped nodes = 1,freeMemNodes = 47,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader_3_1,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 64
current node = 3,op = SELECT,unmapped nodes = 26,mapped nodes = 2,freeMemNodes = 46,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 63
current node = 4,op = ADD,unmapped nodes = 25,mapped nodes = 3,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 2
current node = 6,op = OLOAD,unmapped nodes = 24,mapped nodes = 4,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 92
current node = 5,op = CMP,unmapped nodes = 23,mapped nodes = 5,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 5
current node = 21,op = CMERGE,unmapped nodes = 22,mapped nodes = 6,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader_3_0,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 3
current node = 9,op = OLOAD,unmapped nodes = 21,mapped nodes = 7,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 89
current node = 25,op = LS,unmapped nodes = 20,mapped nodes = 8,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 58
current node = 24,op = LS,unmapped nodes = 19,mapped nodes = 9,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 57
current node = 23,op = LS,unmapped nodes = 18,mapped nodes = 10,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 77
current node = 14,op = ADD,unmapped nodes = 17,mapped nodes = 11,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 61
current node = 8,op = ADD,unmapped nodes = 16,mapped nodes = 12,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 59
current node = 15,op = LOAD,unmapped nodes = 15,mapped nodes = 13,freeMemNodes = 45,unmappedMemNodes = 4,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 34
current node = 17,op = OLOAD,unmapped nodes = 14,mapped nodes = 14,freeMemNodes = 44,unmappedMemNodes = 3,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 82
current node = 10,op = LOAD,unmapped nodes = 13,mapped nodes = 15,freeMemNodes = 44,unmappedMemNodes = 3,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 32
current node = 12,op = OLOAD,unmapped nodes = 12,mapped nodes = 16,freeMemNodes = 43,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 80
current node = 16,op = ADD,unmapped nodes = 11,mapped nodes = 17,freeMemNodes = 43,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 57
current node = 11,op = ADD,unmapped nodes = 10,mapped nodes = 18,freeMemNodes = 42,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 57
current node = 20,op = CMERGE,unmapped nodes = 9,mapped nodes = 19,freeMemNodes = 41,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader_0_1,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 50
current node = 13,op = MUL,unmapped nodes = 8,mapped nodes = 20,freeMemNodes = 41,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 55
current node = 0,op = SELECT,unmapped nodes = 7,mapped nodes = 21,freeMemNodes = 40,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 54
current node = 1,op = ADD,unmapped nodes = 6,mapped nodes = 22,freeMemNodes = 40,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 1
current node = 18,op = CMERGE,unmapped nodes = 5,mapped nodes = 23,freeMemNodes = 40,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader_0_0,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 4
current node = 29,op = MOVC,unmapped nodes = 4,mapped nodes = 24,freeMemNodes = 40,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader.preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 72
current node = 20027,op = MOVC,unmapped nodes = 3,mapped nodes = 25,freeMemNodes = 40,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .loopexit.loopexit,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 71
current node = 28,op = STOREB,unmapped nodes = 2,mapped nodes = 26,freeMemNodes = 40,unmappedMemNodes = 2,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader.preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 23
current node = 20026,op = STOREB,unmapped nodes = 1,mapped nodes = 27,freeMemNodes = 39,unmappedMemNodes = 1,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .loopexit.loopexit,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 32
current node = 2,op = OSTORE,unmapped nodes = 0,mapped nodes = 28,freeMemNodes = 38,unmappedMemNodes = 0,II = 6,btCredits = 0,CGRA=stdnoc_2x4tiles_2x1PEs.json,MaxHops=4,BB = .preheader,mutexPathEn = 1,Iter = 2
estimatedRouteInfo[node].size = 53
Map Success!.
,TILE_X0|_Y0|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y0|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y1|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y1|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y2|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y2|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y3|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y3|_PE_MEM_X0|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y0|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y0|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y1|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y1|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y2|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y2|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X0|_Y3|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TILE_X1|_Y3|_PE_R1_X1|_Y0|-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
