current node = 34,op = LOADB,unmapped nodes = 61,mapped nodes = 0,freeMemNodes = 56,unmappedMemNodes = 8,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 56
current node = 35,op = CMERGE,unmapped nodes = 60,mapped nodes = 1,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = _0_0,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 97
current node = 0,op = SELECT,unmapped nodes = 59,mapped nodes = 2,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 101
current node = 1,op = ADD,unmapped nodes = 58,mapped nodes = 3,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 7
current node = 3,op = OLOAD,unmapped nodes = 57,mapped nodes = 4,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 108
current node = 2,op = CMP,unmapped nodes = 56,mapped nodes = 5,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 6
current node = 36,op = CMERGE,unmapped nodes = 55,mapped nodes = 6,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = _0_1,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 6
current node = 11,op = OLOAD,unmapped nodes = 54,mapped nodes = 7,freeMemNodes = 55,unmappedMemNodes = 7,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 3
estimatedRouteInfo[node].size = 105
